Istasyon_No|Istasyon_Adi|YIL|AY|MINIMUM_NEM
17296|FETH?YE|2000|7|23.0
17296|FETH?YE|2000|8|28.0
17296|FETH?YE|2000|9|20.0
17296|FETH?YE|2000|10|20.0
17296|FETH?YE|2000|11|21.0
17296|FETH?YE|2000|12|14.0
17296|FETH?YE|2000|13|14.0
17296|FETH?YE|2001|1|16.0
17296|FETH?YE|2001|2|21.0
17296|FETH?YE|2001|3|16.0
17296|FETH?YE|2001|4|18.0
17296|FETH?YE|2001|5|16.0
17296|FETH?YE|2001|6|27.0
17296|FETH?YE|2001|7|28.0
17296|FETH?YE|2001|8|13.0
17296|FETH?YE|2001|9|18.0
17296|FETH?YE|2001|10|22.0
17296|FETH?YE|2001|11|17.0
17296|FETH?YE|2001|12|30.0
17296|FETH?YE|2001|13|13.0
17296|FETH?YE|2002|1|17.0
17296|FETH?YE|2002|2|19.0
17296|FETH?YE|2002|3|18.0
17296|FETH?YE|2002|4|26.0
17296|FETH?YE|2002|5|23.0
17296|FETH?YE|2002|6|17.0
17296|FETH?YE|2002|7|16.0
17296|FETH?YE|2002|8|24.0
17296|FETH?YE|2002|9|16.0
17296|FETH?YE|2002|10|16.0
17296|FETH?YE|2002|11|17.0
17296|FETH?YE|2002|12|16.0
17296|FETH?YE|2002|13|16.0
17296|FETH?YE|2003|1|18.0
17296|FETH?YE|2003|2|18.0
17296|FETH?YE|2003|3|15.0
17296|FETH?YE|2003|4|18.0
17296|FETH?YE|2003|5|23.0
17296|FETH?YE|2003|6|22.0
17296|FETH?YE|2003|7|14.0
17296|FETH?YE|2003|8|12.0
17296|FETH?YE|2003|9|18.0
17296|FETH?YE|2003|10|12.0
17296|FETH?YE|2003|11|16.0
17296|FETH?YE|2003|12|15.0
17296|FETH?YE|2003|13|12.0
17296|FETH?YE|2004|1|19.0
17296|FETH?YE|2004|2|13.0
17296|FETH?YE|2004|3|14.0
17296|FETH?YE|2004|4|8.0
17296|FETH?YE|2004|5|26.0
17296|FETH?YE|2004|6|21.0
17296|FETH?YE|2004|7|18.0
17296|FETH?YE|2004|8|19.0
17296|FETH?YE|2004|9|12.0
17296|FETH?YE|2004|10|18.0
17296|FETH?YE|2004|11|18.0
17296|FETH?YE|2004|12|18.0
17296|FETH?YE|2004|13|8.0
17296|FETH?YE|2005|1|27.0
17296|FETH?YE|2005|2|30.0
17296|FETH?YE|2005|3|32.0
17296|FETH?YE|2005|4|32.0
17296|FETH?YE|2005|5|36.0
17296|FETH?YE|2005|6|36.0
17296|FETH?YE|2005|7|34.0
17296|FETH?YE|2005|8|33.0
17296|FETH?YE|2005|9|32.0
17296|FETH?YE|2005|10|31.0
17296|FETH?YE|2005|11|32.0
17296|FETH?YE|2005|12|28.0
17296|FETH?YE|2005|13|27.0
17296|FETH?YE|2006|1|30.0
17296|FETH?YE|2006|2|21.0
17296|FETH?YE|2006|3|38.0
17296|FETH?YE|2006|4|19.0
17296|FETH?YE|2006|5|0.0
17296|FETH?YE|2006|6|16.0
17296|FETH?YE|2006|7|21.0
17296|FETH?YE|2006|8|16.0
17296|FETH?YE|2006|9|17.0
17296|FETH?YE|2006|10|16.0
17296|FETH?YE|2006|11|22.0
17296|FETH?YE|2006|12|20.0
17296|FETH?YE|2006|13|0.0
17296|FETH?YE|2007|1|22.0
17296|FETH?YE|2007|2|19.0
17296|FETH?YE|2007|3|20.0
17296|FETH?YE|2007|4|9.0
17296|FETH?YE|2007|5|18.0
17296|FETH?YE|2007|6|10.0
17296|FETH?YE|2007|7|12.0
17296|FETH?YE|2007|8|14.0
17296|FETH?YE|2007|9|12.0
17296|FETH?YE|2007|10|19.0
17296|FETH?YE|2007|11|28.0
17296|FETH?YE|2007|12|22.0
17296|FETH?YE|2007|13|9.0
17296|FETH?YE|2008|1|13.0
17296|FETH?YE|2008|2|10.0
17296|FETH?YE|2008|3|10.0
17296|FETH?YE|2008|4|25.0
17296|FETH?YE|2008|5|16.0
17296|FETH?YE|2008|6|14.0
17296|FETH?YE|2008|7|13.0
17296|FETH?YE|2008|8|9.0
17296|FETH?YE|2008|9|26.0
17296|FETH?YE|2008|10|22.0
17296|FETH?YE|2008|11|17.0
17296|FETH?YE|2008|12|18.0
17296|FETH?YE|2008|13|9.0
17296|FETH?YE|2009|1|19.0
17296|FETH?YE|2009|2|24.0
17296|FETH?YE|2009|3|14.0
17296|FETH?YE|2009|4|20.0
17296|FETH?YE|2009|5|16.0
17296|FETH?YE|2009|6|19.0
17296|FETH?YE|2009|7|12.0
17296|FETH?YE|2009|8|14.0
17296|FETH?YE|2009|9|22.0
17296|FETH?YE|2009|10|22.0
17296|FETH?YE|2009|11|22.0
17296|FETH?YE|2009|12|16.0
17296|FETH?YE|2009|13|12.0
17296|FETH?YE|2010|1|22.0
17296|FETH?YE|2010|2|12.0
17296|FETH?YE|2010|3|10.0
17296|FETH?YE|2010|4|13.0
17296|FETH?YE|2010|5|18.0
17296|FETH?YE|2010|6|16.0
17296|FETH?YE|2010|7|23.0
17296|FETH?YE|2010|8|11.0
17296|FETH?YE|2010|9|20.0
17296|FETH?YE|2010|10|19.0
17296|FETH?YE|2010|11|23.0
17296|FETH?YE|2010|12|31.0
17296|FETH?YE|2010|13|10.0
17296|FETH?YE|2011|1|17.0
17296|FETH?YE|2011|2|11.0
17296|FETH?YE|2011|3|22.0
17296|FETH?YE|2011|4|18.0
17296|FETH?YE|2011|5|23.0
17296|FETH?YE|2011|6|19.0
17296|FETH?YE|2011|7|11.0
17296|FETH?YE|2011|8|17.0
17296|FETH?YE|2011|9|12.0
17296|FETH?YE|2011|10|14.0
17296|FETH?YE|2011|11|22.0
17296|FETH?YE|2011|12|25.0
17296|FETH?YE|2011|13|11.0
17296|FETH?YE|2012|1|14.0
17296|FETH?YE|2012|2|11.0
17296|FETH?YE|2012|3|12.0
17296|FETH?YE|2012|4|7.0
17296|FETH?YE|2012|5|27.0
17296|FETH?YE|2012|6|17.0
17296|FETH?YE|2012|7|10.0
17296|FETH?YE|2012|8|10.0
17296|FETH?YE|2012|9|16.0
17296|FETH?YE|2012|10|17.0
17296|FETH?YE|2012|11|29.0
17296|FETH?YE|2012|12|28.0
17296|FETH?YE|2012|13|7.0
17296|FETH?YE|2013|1|17.0
17296|FETH?YE|2013|2|21.0
17296|FETH?YE|2013|3|12.0
17296|FETH?YE|2013|4|14.0
17296|FETH?YE|2013|5|16.0
17296|FETH?YE|2013|6|17.0
17296|FETH?YE|2013|7|9.0
17296|FETH?YE|2013|8|11.0
17296|FETH?YE|2013|9|10.0
17296|FETH?YE|2013|10|13.0
17296|FETH?YE|2013|11|19.0
17296|FETH?YE|2013|12|15.0
17296|FETH?YE|2013|13|9.0
17296|FETH?YE|2014|1|32.0
17296|FETH?YE|2014|2|27.0
17296|FETH?YE|2014|3|13.0
17296|FETH?YE|2014|4|28.0
17296|FETH?YE|2014|5|19.0
17296|FETH?YE|2014|6|11.0
17296|FETH?YE|2014|7|19.0
17296|FETH?YE|2014|8|13.0
17296|FETH?YE|2014|9|18.0
17296|FETH?YE|2014|10|12.0
17296|FETH?YE|2014|11|22.0
17296|FETH?YE|2014|12|18.0
17296|FETH?YE|2014|13|11.0
17296|FETH?YE|2015|1|16.0
17296|FETH?YE|2015|2|18.0
17296|FETH?YE|2015|3|26.0
17296|FETH?YE|2015|4|13.0
17296|FETH?YE|2015|5|14.0
17296|FETH?YE|2015|6|18.0
17296|FETH?YE|2015|7|16.0
17296|FETH?YE|2015|8|15.0
17296|FETH?YE|2015|9|15.0
17296|FETH?YE|2015|10|25.0
17296|FETH?YE|2015|11|17.0
17296|FETH?YE|2015|12|12.0
17296|FETH?YE|2015|13|12.0
17296|FETH?YE|2016|1|12.0
17296|FETH?YE|2016|2|19.0
17296|FETH?YE|2016|3|11.0
17296|FETH?YE|2016|4|15.0
17296|FETH?YE|2016|5|20.0
17296|FETH?YE|2016|6|11.0
17296|FETH?YE|2016|7|16.0
17296|FETH?YE|2016|8|20.0
17296|FETH?YE|2016|9|12.0
17296|FETH?YE|2016|10|21.0
17296|FETH?YE|2016|11|13.0
17296|FETH?YE|2016|12|15.0
17296|FETH?YE|2016|13|11.0
17296|FETH?YE|2017|1|20.0
17296|FETH?YE|2017|2|10.0
17296|FETH?YE|2017|3|16.0
17296|FETH?YE|2017|4|21.0
17296|FETH?YE|2017|5|20.0
17296|FETH?YE|2017|6|17.0
17296|FETH?YE|2017|7|11.0
17296|FETH?YE|2017|8|19.0
17296|FETH?YE|2017|9|16.0
17296|FETH?YE|2017|10|18.0
17296|FETH?YE|2017|11|24.0
17296|FETH?YE|2017|12|24.0
17296|FETH?YE|2017|13|10.0
17296|FETH?YE|2018|1|21.0
17296|FETH?YE|2018|2|11.0
17296|FETH?YE|2018|3|11.0
17296|FETH?YE|2018|4|14.0
17296|FETH?YE|2018|5|19.0
17296|FETH?YE|2018|6|20.0
17296|FETH?YE|2018|7|12.0
17296|FETH?YE|2018|8|18.0
17296|FETH?YE|2018|9|18.0
17296|FETH?YE|2018|10|11.0
17296|FETH?YE|2018|11|13.0
17296|FETH?YE|2018|12|20.0
17296|FETH?YE|2018|13|11.0
17296|FETH?YE|2019|1|21.0
17296|FETH?YE|2019|2|20.0
17296|FETH?YE|2019|3|11.0
17296|FETH?YE|2019|4|13.0
17296|FETH?YE|2019|5|17.0
17296|FETH?YE|2019|6|18.0
17296|FETH?YE|2019|7|13.0
17296|FETH?YE|2019|8|13.0
17296|FETH?YE|2019|9|12.0
17296|FETH?YE|2019|10|21.0
17296|FETH?YE|2019|11|22.0
17296|FETH?YE|2019|12|20.0
17296|FETH?YE|2019|13|11.0
17296|FETH?YE|2020|1|13.0
17296|FETH?YE|2020|2|11.0
17296|FETH?YE|2020|3|11.0
17296|FETH?YE|2020|4|16.0
17296|FETH?YE|2020|5|11.0
17296|FETH?YE|2020|6|21.0
17296|FETH?YE|2020|7|17.0
17296|FETH?YE|2020|8|15.0
17296|FETH?YE|2020|9|19.0
17296|FETH?YE|2020|10|16.0
17296|FETH?YE|2020|11|21.0
17296|FETH?YE|2020|12|33.0
17296|FETH?YE|2020|13|11.0
17296|FETH?YE|2021|1|18.0
17296|FETH?YE|2021|2|17.0
17296|FETH?YE|2021|3|17.0
17296|FETH?YE|2021|4|11.0
17296|FETH?YE|2021|5|11.0
17296|FETH?YE|2021|6|16.0
17298|MARMAR?S|1963|1|28.0
17298|MARMAR?S|1963|2|40.0
17298|MARMAR?S|1963|3|28.0
17298|MARMAR?S|1963|4|26.0
17298|MARMAR?S|1963|5|29.0
17298|MARMAR?S|1963|6|32.0
17298|MARMAR?S|1963|7|20.0
17298|MARMAR?S|1963|8|17.0
17298|MARMAR?S|1963|9|20.0
17298|MARMAR?S|1963|10|28.0
17298|MARMAR?S|1963|11|41.0
17298|MARMAR?S|1963|12|32.0
17298|MARMAR?S|1963|13|17.0
17298|MARMAR?S|1964|1|30.0
17298|MARMAR?S|1964|2|18.0
17298|MARMAR?S|1964|3|30.0
17298|MARMAR?S|1964|4|14.0
17298|MARMAR?S|1964|5|25.0
17298|MARMAR?S|1964|6|20.0
17298|MARMAR?S|1964|7|17.0
17298|MARMAR?S|1964|8|11.0
17298|MARMAR?S|1964|9|19.0
17298|MARMAR?S|1964|10|23.0
17298|MARMAR?S|1964|11|18.0
17298|MARMAR?S|1964|12|32.0
17298|MARMAR?S|1964|13|11.0
17298|MARMAR?S|1965|1|19.0
17298|MARMAR?S|1965|2|33.0
17298|MARMAR?S|1965|3|24.0
17298|MARMAR?S|1965|4|34.0
17298|MARMAR?S|1965|5|21.0
17298|MARMAR?S|1965|6|23.0
17298|MARMAR?S|1965|7|18.0
17298|MARMAR?S|1965|8|21.0
17298|MARMAR?S|1965|9|15.0
17298|MARMAR?S|1965|10|21.0
17298|MARMAR?S|1965|11|32.0
17298|MARMAR?S|1965|12|34.0
17298|MARMAR?S|1965|13|15.0
17298|MARMAR?S|1966|1|40.0
17298|MARMAR?S|1966|2|28.0
17298|MARMAR?S|1966|3|29.0
17298|MARMAR?S|1966|4|33.0
17298|MARMAR?S|1966|5|22.0
17298|MARMAR?S|1966|6|21.0
17298|MARMAR?S|1966|7|19.0
17298|MARMAR?S|1966|8|18.0
17298|MARMAR?S|1966|9|26.0
17298|MARMAR?S|1966|10|25.0
17298|MARMAR?S|1966|11|28.0
17298|MARMAR?S|1966|12|30.0
17298|MARMAR?S|1966|13|18.0
17298|MARMAR?S|1967|1|19.0
17298|MARMAR?S|1967|2|18.0
17298|MARMAR?S|1967|3|17.0
17298|MARMAR?S|1967|4|36.0
17298|MARMAR?S|1967|5|29.0
17298|MARMAR?S|1967|6|17.0
17298|MARMAR?S|1967|7|19.0
17298|MARMAR?S|1967|8|22.0
17298|MARMAR?S|1967|9|18.0
17298|MARMAR?S|1967|10|29.0
17298|MARMAR?S|1967|11|25.0
17298|MARMAR?S|1967|12|30.0
17298|MARMAR?S|1967|13|17.0
17298|MARMAR?S|1968|1|24.0
17298|MARMAR?S|1968|2|21.0
17298|MARMAR?S|1968|3|25.0
17298|MARMAR?S|1968|4|22.0
17298|MARMAR?S|1968|5|25.0
17298|MARMAR?S|1968|6|21.0
17298|MARMAR?S|1968|7|15.0
17298|MARMAR?S|1968|8|15.0
17298|MARMAR?S|1968|9|25.0
17298|MARMAR?S|1968|10|36.0
17298|MARMAR?S|1968|11|47.0
17298|MARMAR?S|1968|12|36.0
17298|MARMAR?S|1968|13|15.0
17298|MARMAR?S|1969|1|19.0
17298|MARMAR?S|1969|2|31.0
17298|MARMAR?S|1969|3|31.0
17298|MARMAR?S|1969|4|29.0
17298|MARMAR?S|1969|5|18.0
17298|MARMAR?S|1969|6|23.0
17298|MARMAR?S|1969|7|23.0
17298|MARMAR?S|1969|8|26.0
17298|MARMAR?S|1969|9|20.0
17298|MARMAR?S|1969|10|22.0
17298|MARMAR?S|1969|11|29.0
17298|MARMAR?S|1969|12|42.0
17298|MARMAR?S|1969|13|18.0
17298|MARMAR?S|1970|1|30.0
17298|MARMAR?S|1970|2|35.0
17298|MARMAR?S|1970|3|32.0
17298|MARMAR?S|1970|4|32.0
17298|MARMAR?S|1970|5|27.0
17298|MARMAR?S|1970|6|21.0
17298|MARMAR?S|1970|7|22.0
17298|MARMAR?S|1970|8|22.0
17298|MARMAR?S|1970|9|27.0
17298|MARMAR?S|1970|10|25.0
17298|MARMAR?S|1970|11|40.0
17298|MARMAR?S|1970|12|29.0
17298|MARMAR?S|1970|13|21.0
17298|MARMAR?S|1971|1|39.0
17298|MARMAR?S|1971|2|29.0
17298|MARMAR?S|1971|3|26.0
17298|MARMAR?S|1971|4|28.0
17298|MARMAR?S|1971|5|26.0
17298|MARMAR?S|1971|6|23.0
17298|MARMAR?S|1971|7|30.0
17298|MARMAR?S|1971|8|23.0
17298|MARMAR?S|1971|9|28.0
17298|MARMAR?S|1971|10|20.0
17298|MARMAR?S|1971|11|31.0
17298|MARMAR?S|1971|12|26.0
17298|MARMAR?S|1971|13|20.0
17298|MARMAR?S|1972|1|30.0
17298|MARMAR?S|1972|2|16.0
17298|MARMAR?S|1972|3|33.0
17298|MARMAR?S|1972|4|28.0
17298|MARMAR?S|1972|5|27.0
17298|MARMAR?S|1972|6|25.0
17298|MARMAR?S|1972|7|22.0
17298|MARMAR?S|1972|8|21.0
17298|MARMAR?S|1972|9|18.0
17298|MARMAR?S|1972|10|34.0
17298|MARMAR?S|1972|11|27.0
17298|MARMAR?S|1972|12|27.0
17298|MARMAR?S|1972|13|16.0
17298|MARMAR?S|1973|1|25.0
17298|MARMAR?S|1973|2|35.0
17298|MARMAR?S|1973|3|25.0
17298|MARMAR?S|1973|4|34.0
17298|MARMAR?S|1973|5|23.0
17298|MARMAR?S|1973|6|17.0
17298|MARMAR?S|1973|7|16.0
17298|MARMAR?S|1973|8|19.0
17298|MARMAR?S|1973|9|25.0
17298|MARMAR?S|1973|10|32.0
17298|MARMAR?S|1973|11|17.0
17298|MARMAR?S|1973|12|34.0
17298|MARMAR?S|1973|13|16.0
17298|MARMAR?S|1974|1|18.0
17298|MARMAR?S|1974|2|30.0
17298|MARMAR?S|1974|3|25.0
17298|MARMAR?S|1974|4|27.0
17298|MARMAR?S|1974|5|31.0
17298|MARMAR?S|1974|6|18.0
17298|MARMAR?S|1974|7|21.0
17298|MARMAR?S|1974|8|12.0
17298|MARMAR?S|1974|9|25.0
17298|MARMAR?S|1974|10|34.0
17298|MARMAR?S|1974|11|34.0
17298|MARMAR?S|1974|12|23.0
17298|MARMAR?S|1974|13|12.0
17298|MARMAR?S|1975|1|22.0
17298|MARMAR?S|1975|2|21.0
17298|MARMAR?S|1975|3|25.0
17298|MARMAR?S|1975|4|28.0
17298|MARMAR?S|1975|5|35.0
17298|MARMAR?S|1975|6|27.0
17298|MARMAR?S|1975|7|23.0
17298|MARMAR?S|1975|8|26.0
17298|MARMAR?S|1975|9|21.0
17298|MARMAR?S|1975|10|23.0
17298|MARMAR?S|1975|11|32.0
17298|MARMAR?S|1975|12|20.0
17298|MARMAR?S|1975|13|20.0
17298|MARMAR?S|1976|1|21.0
17298|MARMAR?S|1976|2|13.0
17298|MARMAR?S|1976|3|34.0
17298|MARMAR?S|1976|4|28.0
17298|MARMAR?S|1976|5|30.0
17298|MARMAR?S|1976|6|29.0
17298|MARMAR?S|1976|7|28.0
17298|MARMAR?S|1976|8|30.0
17298|MARMAR?S|1976|9|27.0
17298|MARMAR?S|1976|10|32.0
17298|MARMAR?S|1976|11|33.0
17298|MARMAR?S|1976|12|31.0
17298|MARMAR?S|1976|13|13.0
17298|MARMAR?S|1977|1|22.0
17298|MARMAR?S|1977|2|34.0
17298|MARMAR?S|1977|3|20.0
17298|MARMAR?S|1977|4|25.0
17298|MARMAR?S|1977|5|24.0
17298|MARMAR?S|1977|6|26.0
17298|MARMAR?S|1977|7|21.0
17298|MARMAR?S|1977|8|24.0
17298|MARMAR?S|1977|9|29.0
17298|MARMAR?S|1977|10|18.0
17298|MARMAR?S|1977|11|19.0
17298|MARMAR?S|1977|12|19.0
17298|MARMAR?S|1977|13|18.0
17298|MARMAR?S|1978|1|25.0
17298|MARMAR?S|1978|2|30.0
17298|MARMAR?S|1978|3|32.0
17298|MARMAR?S|1978|4|30.0
17298|MARMAR?S|1978|5|28.0
17298|MARMAR?S|1978|6|26.0
17298|MARMAR?S|1978|7|25.0
17298|MARMAR?S|1978|8|26.0
17298|MARMAR?S|1978|9|31.0
17298|MARMAR?S|1978|10|33.0
17298|MARMAR?S|1978|11|24.0
17298|MARMAR?S|1978|12|26.0
17298|MARMAR?S|1978|13|24.0
17298|MARMAR?S|1979|1|29.0
17298|MARMAR?S|1979|2|28.0
17298|MARMAR?S|1979|3|27.0
17298|MARMAR?S|1979|4|32.0
17298|MARMAR?S|1979|5|36.0
17298|MARMAR?S|1979|6|28.0
17298|MARMAR?S|1979|7|28.0
17298|MARMAR?S|1979|8|31.0
17298|MARMAR?S|1979|9|21.0
17298|MARMAR?S|1979|10|29.0
17298|MARMAR?S|1979|11|26.0
17298|MARMAR?S|1979|12|30.0
17298|MARMAR?S|1979|13|21.0
17298|MARMAR?S|1980|1|26.0
17298|MARMAR?S|1980|2|30.0
17298|MARMAR?S|1980|3|24.0
17298|MARMAR?S|1980|4|29.0
17298|MARMAR?S|1980|5|26.0
17298|MARMAR?S|1980|6|27.0
17298|MARMAR?S|1980|7|26.0
17298|MARMAR?S|1980|8|22.0
17298|MARMAR?S|1980|9|17.0
17298|MARMAR?S|1980|10|19.0
17298|MARMAR?S|1980|11|27.0
17298|MARMAR?S|1980|12|28.0
17298|MARMAR?S|1980|13|17.0
17298|MARMAR?S|1981|1|40.0
17298|MARMAR?S|1981|2|26.0
17298|MARMAR?S|1981|3|26.0
17298|MARMAR?S|1981|4|20.0
17298|MARMAR?S|1981|5|23.0
17298|MARMAR?S|1981|6|16.0
17298|MARMAR?S|1981|7|27.0
17298|MARMAR?S|1981|8|14.0
17298|MARMAR?S|1981|9|26.0
17298|MARMAR?S|1981|10|20.0
17298|MARMAR?S|1981|11|19.0
17298|MARMAR?S|1981|12|38.0
17298|MARMAR?S|1981|13|14.0
17298|MARMAR?S|1982|1|17.0
17298|MARMAR?S|1982|2|11.0
17298|MARMAR?S|1982|3|18.0
17298|MARMAR?S|1982|4|28.0
17298|MARMAR?S|1982|5|31.0
17298|MARMAR?S|1982|6|27.0
17298|MARMAR?S|1982|7|18.0
17298|MARMAR?S|1982|8|17.0
17298|MARMAR?S|1982|9|25.0
17298|MARMAR?S|1982|10|22.0
17298|MARMAR?S|1982|11|12.0
17298|MARMAR?S|1982|12|11.0
17298|MARMAR?S|1982|13|11.0
17298|MARMAR?S|1983|1|17.0
17298|MARMAR?S|1983|2|22.0
17298|MARMAR?S|1983|3|16.0
17298|MARMAR?S|1983|4|16.0
17298|MARMAR?S|1983|5|9.0
17298|MARMAR?S|1983|6|29.0
17298|MARMAR?S|1983|7|10.0
17298|MARMAR?S|1983|8|16.0
17298|MARMAR?S|1983|9|14.0
17298|MARMAR?S|1983|10|11.0
17298|MARMAR?S|1983|11|30.0
17298|MARMAR?S|1983|12|44.0
17298|MARMAR?S|1983|13|9.0
17298|MARMAR?S|1984|1|30.0
17298|MARMAR?S|1984|2|31.0
17298|MARMAR?S|1984|3|23.0
17298|MARMAR?S|1984|4|10.0
17298|MARMAR?S|1984|5|14.0
17298|MARMAR?S|1984|6|12.0
17298|MARMAR?S|1984|7|6.0
17298|MARMAR?S|1984|8|18.0
17298|MARMAR?S|1984|9|17.0
17298|MARMAR?S|1984|10|12.0
17298|MARMAR?S|1984|11|16.0
17298|MARMAR?S|1984|12|11.0
17298|MARMAR?S|1984|13|6.0
17298|MARMAR?S|1985|1|25.0
17298|MARMAR?S|1985|2|9.0
17298|MARMAR?S|1985|3|20.0
17298|MARMAR?S|1985|4|27.0
17298|MARMAR?S|1985|5|15.0
17298|MARMAR?S|1985|6|13.0
17298|MARMAR?S|1985|7|3.0
17298|MARMAR?S|1985|8|5.0
17298|MARMAR?S|1985|9|6.0
17298|MARMAR?S|1985|10|9.0
17298|MARMAR?S|1985|11|33.0
17298|MARMAR?S|1985|12|10.0
17298|MARMAR?S|1985|13|3.0
17298|MARMAR?S|1986|1|39.0
17298|MARMAR?S|1986|2|42.0
17298|MARMAR?S|1986|3|40.0
17298|MARMAR?S|1986|4|29.0
17298|MARMAR?S|1986|5|25.0
17298|MARMAR?S|1986|6|24.0
17298|MARMAR?S|1986|7|15.0
17298|MARMAR?S|1986|8|31.0
17298|MARMAR?S|1986|9|33.0
17298|MARMAR?S|1986|10|27.0
17298|MARMAR?S|1986|11|22.0
17298|MARMAR?S|1986|12|32.0
17298|MARMAR?S|1986|13|15.0
17298|MARMAR?S|1987|1|28.0
17298|MARMAR?S|1987|2|21.0
17298|MARMAR?S|1987|3|23.0
17298|MARMAR?S|1987|4|32.0
17298|MARMAR?S|1987|5|37.0
17298|MARMAR?S|1987|6|22.0
17298|MARMAR?S|1987|7|19.0
17298|MARMAR?S|1987|8|23.0
17298|MARMAR?S|1987|9|22.0
17298|MARMAR?S|1987|10|17.0
17298|MARMAR?S|1987|11|33.0
17298|MARMAR?S|1987|12|26.0
17298|MARMAR?S|1987|13|17.0
17298|MARMAR?S|1988|1|25.0
17298|MARMAR?S|1988|2|29.0
17298|MARMAR?S|1988|3|33.0
17298|MARMAR?S|1988|4|25.0
17298|MARMAR?S|1988|5|27.0
17298|MARMAR?S|1988|6|24.0
17298|MARMAR?S|1988|7|10.0
17298|MARMAR?S|1988|8|17.0
17298|MARMAR?S|1988|9|18.0
17298|MARMAR?S|1988|10|18.0
17298|MARMAR?S|1988|11|11.0
17298|MARMAR?S|1988|12|28.0
17298|MARMAR?S|1988|13|10.0
17298|MARMAR?S|1989|1|14.0
17298|MARMAR?S|1989|2|8.0
17298|MARMAR?S|1989|3|15.0
17298|MARMAR?S|1989|4|23.0
17298|MARMAR?S|1989|5|25.0
17298|MARMAR?S|1989|6|20.0
17298|MARMAR?S|1989|7|33.0
17298|MARMAR?S|1989|8|23.0
17298|MARMAR?S|1989|9|23.0
17298|MARMAR?S|1989|10|37.0
17298|MARMAR?S|1989|11|38.0
17298|MARMAR?S|1989|12|25.0
17298|MARMAR?S|1989|13|8.0
17298|MARMAR?S|1990|1|33.0
17298|MARMAR?S|1990|2|26.0
17298|MARMAR?S|1990|3|25.0
17298|MARMAR?S|1990|4|19.0
17298|MARMAR?S|1990|5|32.0
17298|MARMAR?S|1990|6|26.0
17298|MARMAR?S|1990|7|25.0
17298|MARMAR?S|1990|8|29.0
17298|MARMAR?S|1990|9|27.0
17298|MARMAR?S|1990|10|22.0
17298|MARMAR?S|1990|11|37.0
17298|MARMAR?S|1990|12|31.0
17298|MARMAR?S|1990|13|19.0
17298|MARMAR?S|1991|1|32.0
17298|MARMAR?S|1991|2|31.0
17298|MARMAR?S|1991|3|27.0
17298|MARMAR?S|1991|4|40.0
17298|MARMAR?S|1991|5|37.0
17298|MARMAR?S|1991|6|28.0
17298|MARMAR?S|1991|7|26.0
17298|MARMAR?S|1991|8|29.0
17298|MARMAR?S|1991|9|28.0
17298|MARMAR?S|1991|10|27.0
17298|MARMAR?S|1991|11|34.0
17298|MARMAR?S|1991|12|24.0
17298|MARMAR?S|1991|13|24.0
17298|MARMAR?S|1992|1|30.0
17298|MARMAR?S|1992|2|22.0
17298|MARMAR?S|1992|3|28.0
17298|MARMAR?S|1992|4|28.0
17298|MARMAR?S|1992|5|35.0
17298|MARMAR?S|1992|6|35.0
17298|MARMAR?S|1992|7|27.0
17298|MARMAR?S|1992|8|33.0
17298|MARMAR?S|1992|9|22.0
17298|MARMAR?S|1992|10|26.0
17298|MARMAR?S|1992|11|24.0
17298|MARMAR?S|1992|12|31.0
17298|MARMAR?S|1992|13|22.0
17298|MARMAR?S|1993|1|16.0
17298|MARMAR?S|1993|2|16.0
17298|MARMAR?S|1993|3|31.0
17298|MARMAR?S|1993|4|34.0
17298|MARMAR?S|1993|5|37.0
17298|MARMAR?S|1993|6|27.0
17298|MARMAR?S|1993|7|18.0
17298|MARMAR?S|1993|8|20.0
17298|MARMAR?S|1993|9|19.0
17298|MARMAR?S|1993|10|27.0
17298|MARMAR?S|1993|11|19.0
17298|MARMAR?S|1993|12|40.0
17298|MARMAR?S|1993|13|16.0
17298|MARMAR?S|1994|1|38.0
17298|MARMAR?S|1994|2|34.0
17298|MARMAR?S|1994|3|32.0
17298|MARMAR?S|1994|4|39.0
17298|MARMAR?S|1994|5|35.0
17298|MARMAR?S|1994|6|17.0
17298|MARMAR?S|1994|7|30.0
17298|MARMAR?S|1994|8|22.0
17298|MARMAR?S|1994|9|31.0
17298|MARMAR?S|1994|10|28.0
17298|MARMAR?S|1994|11|26.0
17298|MARMAR?S|1994|12|34.0
17298|MARMAR?S|1994|13|17.0
17298|MARMAR?S|1995|1|34.0
17298|MARMAR?S|1995|2|32.0
17298|MARMAR?S|1995|3|44.0
17298|MARMAR?S|1995|4|34.0
17298|MARMAR?S|1995|5|28.0
17298|MARMAR?S|1995|6|22.0
17298|MARMAR?S|1995|7|28.0
17298|MARMAR?S|1995|8|28.0
17298|MARMAR?S|1995|9|31.0
17298|MARMAR?S|1995|10|29.0
17298|MARMAR?S|1995|11|26.0
17298|MARMAR?S|1995|12|30.0
17298|MARMAR?S|1995|13|22.0
17298|MARMAR?S|1996|1|36.0
17298|MARMAR?S|1996|2|46.0
17298|MARMAR?S|1996|3|32.0
17298|MARMAR?S|1996|4|37.0
17298|MARMAR?S|1996|5|23.0
17298|MARMAR?S|1996|6|25.0
17298|MARMAR?S|1996|7|25.0
17298|MARMAR?S|1996|8|30.0
17298|MARMAR?S|1996|9|30.0
