Istasyon_No|Istasyon_Adi|YIL|AY|ORTALAMA_SICAKLIK_?C
17860|NAZ?LL?|1980|1|6.7
17860|NAZ?LL?|1980|2|8.4
17860|NAZ?LL?|1980|3|10.8
17860|NAZ?LL?|1980|4|14.6
17860|NAZ?LL?|1980|5|19.8
17860|NAZ?LL?|1980|6|24.7
17860|NAZ?LL?|1980|7|27.6
17860|NAZ?LL?|1980|8|27.3
17860|NAZ?LL?|1980|9|22.4
17860|NAZ?LL?|1980|10|18.9
17860|NAZ?LL?|1980|11|14.2
17860|NAZ?LL?|1980|12|9.3
17860|NAZ?LL?|1980|13|17.1
17860|NAZ?LL?|1981|1|7.4
17860|NAZ?LL?|1981|2|8.4
17860|NAZ?LL?|1981|3|13.4
17860|NAZ?LL?|1981|4|16.2
17860|NAZ?LL?|1981|5|19.2
17860|NAZ?LL?|1981|6|26.7
17860|NAZ?LL?|1981|7|27.3
17860|NAZ?LL?|1981|8|27.2
17860|NAZ?LL?|1981|9|22.9
17860|NAZ?LL?|1981|10|20.8
17860|NAZ?LL?|1981|11|11.1
17860|NAZ?LL?|1981|12|11.6
17860|NAZ?LL?|1981|13|17.7
17860|NAZ?LL?|1982|1|9.1
17860|NAZ?LL?|1982|2|7.2
17860|NAZ?LL?|1982|3|10.8
17860|NAZ?LL?|1982|4|15.4
17860|NAZ?LL?|1982|5|20.3
17860|NAZ?LL?|1982|6|25.3
17860|NAZ?LL?|1982|7|26.8
17860|NAZ?LL?|1982|8|26.8
17860|NAZ?LL?|1982|9|25.0
17860|NAZ?LL?|1982|10|18.6
17860|NAZ?LL?|1982|11|11.8
17860|NAZ?LL?|1982|12|9.1
17860|NAZ?LL?|1982|13|17.2
17860|NAZ?LL?|1983|1|5.5
17860|NAZ?LL?|1983|2|6.5
17860|NAZ?LL?|1983|3|11.3
17860|NAZ?LL?|1983|4|17.2
17860|NAZ?LL?|1983|5|21.4
17860|NAZ?LL?|1983|6|24.3
17860|NAZ?LL?|1983|7|27.4
17860|NAZ?LL?|1983|8|26.6
17860|NAZ?LL?|1983|9|23.2
17860|NAZ?LL?|1983|10|17.7
17860|NAZ?LL?|1983|11|13.3
17860|NAZ?LL?|1983|12|9.8
17860|NAZ?LL?|1983|13|17.1
17860|NAZ?LL?|1984|1|8.7
17860|NAZ?LL?|1984|2|9.8
17860|NAZ?LL?|1984|3|11.4
17860|NAZ?LL?|1984|4|14.4
17860|NAZ?LL?|1984|5|21.9
17860|NAZ?LL?|1984|6|25.4
17860|NAZ?LL?|1984|7|27.9
17860|NAZ?LL?|1984|8|25.9
17860|NAZ?LL?|1984|9|24.0
17860|NAZ?LL?|1984|10|20.0
17860|NAZ?LL?|1984|11|13.4
17860|NAZ?LL?|1984|12|8.2
17860|NAZ?LL?|1984|13|17.6
17860|NAZ?LL?|1985|1|9.9
17860|NAZ?LL?|1985|2|5.9
17860|NAZ?LL?|1985|3|11.9
17860|NAZ?LL?|1985|4|16.6
17860|NAZ?LL?|1985|5|22.0
17860|NAZ?LL?|1985|6|24.6
17860|NAZ?LL?|1985|7|27.2
17860|NAZ?LL?|1985|8|27.1
17860|NAZ?LL?|1985|9|23.2
17860|NAZ?LL?|1985|10|15.9
17860|NAZ?LL?|1985|11|14.0
17860|NAZ?LL?|1985|12|8.3
17860|NAZ?LL?|1985|13|17.3
17860|NAZ?LL?|1986|1|9.2
17860|NAZ?LL?|1986|2|9.9
17860|NAZ?LL?|1986|3|12.1
17860|NAZ?LL?|1986|4|17.5
17860|NAZ?LL?|1986|5|20.0
17860|NAZ?LL?|1986|6|24.8
17860|NAZ?LL?|1986|7|27.6
17860|NAZ?LL?|1986|8|27.4
17860|NAZ?LL?|1986|9|23.6
17860|NAZ?LL?|1986|10|17.0
17860|NAZ?LL?|1986|11|9.9
17860|NAZ?LL?|1986|12|7.3
17860|NAZ?LL?|1986|13|17.2
17860|NAZ?LL?|1987|1|8.0
17860|NAZ?LL?|1987|2|9.0
17860|NAZ?LL?|1987|3|7.5
17860|NAZ?LL?|1987|4|13.9
17860|NAZ?LL?|1987|5|19.2
17860|NAZ?LL?|1987|6|25.1
17860|NAZ?LL?|1987|7|28.5
17860|NAZ?LL?|1987|8|26.3
17860|NAZ?LL?|1987|9|24.1
17860|NAZ?LL?|1987|10|17.3
17860|NAZ?LL?|1987|11|11.3
17860|NAZ?LL?|1987|12|8.9
17860|NAZ?LL?|1987|13|16.6
17860|NAZ?LL?|1988|1|7.9
17860|NAZ?LL?|1988|2|8.4
17860|NAZ?LL?|1988|3|9.6
17860|NAZ?LL?|1988|4|15.1
17860|NAZ?LL?|1988|5|21.4
17860|NAZ?LL?|1988|6|25.6
17860|NAZ?LL?|1988|7|30.2
17860|NAZ?LL?|1988|8|27.3
17860|NAZ?LL?|1988|9|23.1
17860|NAZ?LL?|1988|10|17.1
17860|NAZ?LL?|1988|11|9.5
17860|NAZ?LL?|1988|12|8.5
17860|NAZ?LL?|1988|13|17.0
17860|NAZ?LL?|1989|1|5.3
17860|NAZ?LL?|1989|2|8.1
17860|NAZ?LL?|1989|3|12.9
17860|NAZ?LL?|1989|4|18.9
17860|NAZ?LL?|1989|5|19.8
17860|NAZ?LL?|1989|6|23.6
17860|NAZ?LL?|1989|7|27.9
17860|NAZ?LL?|1989|8|26.7
17860|NAZ?LL?|1989|9|22.7
17860|NAZ?LL?|1989|10|16.0
17860|NAZ?LL?|1989|11|11.5
17860|NAZ?LL?|1989|12|7.7
17860|NAZ?LL?|1989|13|16.8
17860|NAZ?LL?|1990|1|4.8
17860|NAZ?LL?|1990|2|8.6
17860|NAZ?LL?|1990|3|12.9
17860|NAZ?LL?|1990|4|15.4
17860|NAZ?LL?|1990|5|20.2
17860|NAZ?LL?|1990|6|24.8
17860|NAZ?LL?|1990|7|28.7
17860|NAZ?LL?|1990|8|26.4
17860|NAZ?LL?|1990|9|21.9
17860|NAZ?LL?|1990|10|18.4
17860|NAZ?LL?|1990|11|13.4
17860|NAZ?LL?|1990|12|9.3
17860|NAZ?LL?|1990|13|17.1
17860|NAZ?LL?|1991|1|6.5
17860|NAZ?LL?|1991|2|7.9
17860|NAZ?LL?|1991|3|12.9
17860|NAZ?LL?|1991|4|15.1
17860|NAZ?LL?|1991|5|17.5
17860|NAZ?LL?|1991|6|25.7
17860|NAZ?LL?|1991|7|27.3
17860|NAZ?LL?|1991|8|26.8
17860|NAZ?LL?|1991|9|22.2
17860|NAZ?LL?|1991|10|17.6
17860|NAZ?LL?|1991|11|12.3
17860|NAZ?LL?|1991|12|5.9
17860|NAZ?LL?|1991|13|16.5
17860|NAZ?LL?|1992|1|4.6
17860|NAZ?LL?|1992|2|5.2
17860|NAZ?LL?|1992|3|9.4
17860|NAZ?LL?|1992|4|15.0
17860|NAZ?LL?|1992|5|19.8
17860|NAZ?LL?|1992|6|24.8
17860|NAZ?LL?|1992|7|26.4
17860|NAZ?LL?|1992|8|27.7
17860|NAZ?LL?|1992|9|22.8
17860|NAZ?LL?|1992|10|19.7
17860|NAZ?LL?|1992|11|10.8
17860|NAZ?LL?|1992|12|6.1
17860|NAZ?LL?|1992|13|16.0
17860|NAZ?LL?|1993|1|5.9
17860|NAZ?LL?|1993|2|6.5
17860|NAZ?LL?|1993|3|10.0
17860|NAZ?LL?|1993|4|14.6
17860|NAZ?LL?|1993|5|18.8
17860|NAZ?LL?|1993|6|25.4
17860|NAZ?LL?|1993|7|27.6
17860|NAZ?LL?|1993|8|27.7
17860|NAZ?LL?|1993|9|22.7
17860|NAZ?LL?|1993|10|19.6
17860|NAZ?LL?|1993|11|11.6
17860|NAZ?LL?|1993|12|9.6
17860|NAZ?LL?|1993|13|16.7
17860|NAZ?LL?|1994|1|8.8
17860|NAZ?LL?|1994|2|8.5
17860|NAZ?LL?|1994|3|11.4
17860|NAZ?LL?|1994|4|16.7
17860|NAZ?LL?|1994|5|21.5
17860|NAZ?LL?|1994|6|25.4
17860|NAZ?LL?|1994|7|28.1
17860|NAZ?LL?|1994|8|28.2
17860|NAZ?LL?|1994|9|26.2
17860|NAZ?LL?|1994|10|20.0
17860|NAZ?LL?|1994|11|11.3
17860|NAZ?LL?|1994|12|6.4
17860|NAZ?LL?|1994|13|17.8
17860|NAZ?LL?|1995|1|8.2
17860|NAZ?LL?|1995|2|10.0
17860|NAZ?LL?|1995|3|11.1
17860|NAZ?LL?|1995|4|13.8
17860|NAZ?LL?|1995|5|20.7
17860|NAZ?LL?|1995|6|26.7
17860|NAZ?LL?|1995|7|28.0
17860|NAZ?LL?|1995|8|26.3
17860|NAZ?LL?|1995|9|23.1
17860|NAZ?LL?|1995|10|16.7
17860|NAZ?LL?|1995|11|9.2
17860|NAZ?LL?|1995|12|9.8
17860|NAZ?LL?|1995|13|17.0
17860|NAZ?LL?|1996|1|6.7
17860|NAZ?LL?|1996|2|9.5
17860|NAZ?LL?|1996|3|9.7
17860|NAZ?LL?|1996|4|13.6
17860|NAZ?LL?|1996|5|22.7
17860|NAZ?LL?|1996|6|26.7
17860|NAZ?LL?|1996|7|28.3
17860|NAZ?LL?|1996|8|27.3
17860|NAZ?LL?|1996|9|21.2
17860|NAZ?LL?|1996|10|15.9
17860|NAZ?LL?|1996|11|12.4
17860|NAZ?LL?|1996|12|11.0
17860|NAZ?LL?|1996|13|17.1
17860|NAZ?LL?|1997|1|8.3
17860|NAZ?LL?|1997|2|7.3
17860|NAZ?LL?|1997|3|9.7
17860|NAZ?LL?|1997|4|11.1
17860|NAZ?LL?|1997|5|21.6
17860|NAZ?LL?|1997|6|25.7
17860|NAZ?LL?|1997|7|28.0
17860|NAZ?LL?|1997|8|25.7
17860|NAZ?LL?|1997|9|21.7
17860|NAZ?LL?|1997|10|17.6
17860|NAZ?LL?|1997|11|12.6
17860|NAZ?LL?|1997|12|8.9
17860|NAZ?LL?|1997|13|16.6
17860|NAZ?LL?|1998|1|7.2
17860|NAZ?LL?|1998|2|9.5
17860|NAZ?LL?|1998|3|8.9
17860|NAZ?LL?|1998|4|16.4
17860|NAZ?LL?|1998|5|19.4
17860|NAZ?LL?|1998|6|26.2
17860|NAZ?LL?|1998|7|29.3
17860|NAZ?LL?|1998|8|29.2
17860|NAZ?LL?|1998|9|22.9
17860|NAZ?LL?|1998|10|18.4
17860|NAZ?LL?|1998|11|13.4
17860|NAZ?LL?|1998|12|8.8
17860|NAZ?LL?|1998|13|17.5
17860|NAZ?LL?|1999|1|8.5
17860|NAZ?LL?|1999|2|8.1
17860|NAZ?LL?|1999|3|11.2
17860|NAZ?LL?|1999|4|15.8
17860|NAZ?LL?|1999|5|22.3
17860|NAZ?LL?|1999|6|26.5
17860|NAZ?LL?|1999|7|28.7
17860|NAZ?LL?|1999|8|28.4
17860|NAZ?LL?|1999|9|23.7
17860|NAZ?LL?|1999|10|19.6
17860|NAZ?LL?|1999|11|12.6
17860|NAZ?LL?|1999|12|9.7
17860|NAZ?LL?|1999|13|18.0
17860|NAZ?LL?|2000|1|4.5
17860|NAZ?LL?|2000|2|7.3
17860|NAZ?LL?|2000|3|9.5
17860|NAZ?LL?|2000|4|16.7
17860|NAZ?LL?|2000|5|21.0
17860|NAZ?LL?|2000|6|26.8
17860|NAZ?LL?|2000|7|29.4
17860|NAZ?LL?|2000|8|28.1
17860|NAZ?LL?|2000|9|23.4
17860|NAZ?LL?|2000|10|17.6
17860|NAZ?LL?|2000|11|13.0
17860|NAZ?LL?|2000|12|8.2
17860|NAZ?LL?|2000|13|17.1
17860|NAZ?LL?|2001|1|8.6
17860|NAZ?LL?|2001|2|8.7
17860|NAZ?LL?|2001|3|14.9
17860|NAZ?LL?|2001|4|15.6
17860|NAZ?LL?|2001|5|20.9
17860|NAZ?LL?|2001|6|26.4
17860|NAZ?LL?|2001|7|30.0
17860|NAZ?LL?|2001|8|29.1
17860|NAZ?LL?|2001|9|23.7
17860|NAZ?LL?|2001|10|19.0
17860|NAZ?LL?|2001|11|11.7
17860|NAZ?LL?|2001|12|7.7
17860|NAZ?LL?|2001|13|18.1
17860|NAZ?LL?|2002|1|5.5
17860|NAZ?LL?|2002|2|10.1
17860|NAZ?LL?|2002|3|12.5
17860|NAZ?LL?|2002|4|15.0
17860|NAZ?LL?|2002|5|21.1
17860|NAZ?LL?|2002|6|26.6
17860|NAZ?LL?|2002|7|27.9
17860|NAZ?LL?|2002|8|27.2
17860|NAZ?LL?|2002|9|21.9
17860|NAZ?LL?|2002|10|17.6
17860|NAZ?LL?|2002|11|11.7
17860|NAZ?LL?|2002|12|6.9
17860|NAZ?LL?|2002|13|17.0
17860|NAZ?LL?|2003|1|10.4
17860|NAZ?LL?|2003|2|5.5
17860|NAZ?LL?|2003|3|9.8
17860|NAZ?LL?|2003|4|14.0
17860|NAZ?LL?|2003|5|22.5
17860|NAZ?LL?|2003|6|27.2
17860|NAZ?LL?|2003|7|29.2
17860|NAZ?LL?|2003|8|29.3
17860|NAZ?LL?|2003|9|23.6
17860|NAZ?LL?|2003|10|19.1
17860|NAZ?LL?|2003|11|12.1
17860|NAZ?LL?|2003|12|8.6
17860|NAZ?LL?|2003|13|17.7
17860|NAZ?LL?|2004|1|6.2
17860|NAZ?LL?|2004|2|8.0
17860|NAZ?LL?|2004|3|12.4
17860|NAZ?LL?|2004|4|16.0
17860|NAZ?LL?|2004|5|20.3
17860|NAZ?LL?|2004|6|26.1
17860|NAZ?LL?|2004|7|29.2
17860|NAZ?LL?|2004|8|27.3
17860|NAZ?LL?|2004|9|24.1
17860|NAZ?LL?|2004|10|19.8
17860|NAZ?LL?|2004|11|12.7
17860|NAZ?LL?|2004|12|8.5
17860|NAZ?LL?|2004|13|17.6
17860|NAZ?LL?|2005|1|8.5
17860|NAZ?LL?|2005|2|7.7
17860|NAZ?LL?|2005|3|11.3
17860|NAZ?LL?|2005|4|15.5
17860|NAZ?LL?|2005|5|20.9
17860|NAZ?LL?|2005|6|25.0
17860|NAZ?LL?|2005|7|28.4
17860|NAZ?LL?|2005|8|28.4
17860|NAZ?LL?|2005|9|23.6
17860|NAZ?LL?|2005|10|16.5
17860|NAZ?LL?|2005|11|11.0
17860|NAZ?LL?|2005|12|8.7
17860|NAZ?LL?|2005|13|17.2
17860|NAZ?LL?|2006|1|5.9
17860|NAZ?LL?|2006|2|7.7
17860|NAZ?LL?|2006|3|11.2
17860|NAZ?LL?|2006|4|16.7
17860|NAZ?LL?|2006|5|20.9
17860|NAZ?LL?|2006|6|25.5
17860|NAZ?LL?|2006|7|28.6
17860|NAZ?LL?|2006|8|28.8
17860|NAZ?LL?|2006|9|23.8
17860|NAZ?LL?|2006|10|18.7
17860|NAZ?LL?|2006|11|10.4
17860|NAZ?LL?|2006|12|7.3
17860|NAZ?LL?|2006|13|17.2
17860|NAZ?LL?|2007|1|7.3
17860|NAZ?LL?|2007|2|9.1
17860|NAZ?LL?|2007|3|12.6
17860|NAZ?LL?|2007|4|15.4
17860|NAZ?LL?|2007|5|22.5
17860|NAZ?LL?|2007|6|27.5
17860|NAZ?LL?|2007|7|30.7
17860|NAZ?LL?|2007|8|30.3
17860|NAZ?LL?|2007|9|24.4
17860|NAZ?LL?|2007|10|19.2
17860|NAZ?LL?|2007|11|11.8
17860|NAZ?LL?|2007|12|7.1
17860|NAZ?LL?|2007|13|18.2
17860|NAZ?LL?|2008|1|5.6
17860|NAZ?LL?|2008|2|7.8
17860|NAZ?LL?|2008|3|13.5
17860|NAZ?LL?|2008|4|16.1
17860|NAZ?LL?|2008|5|21.0
17860|NAZ?LL?|2008|6|27.9
17860|NAZ?LL?|2008|7|29.9
17860|NAZ?LL?|2008|8|30.3
17860|NAZ?LL?|2008|9|24.3
17860|NAZ?LL?|2008|10|18.3
17860|NAZ?LL?|2008|11|13.6
17860|NAZ?LL?|2008|12|8.9
17860|NAZ?LL?|2008|13|18.1
17860|NAZ?LL?|2009|1|8.1
17860|NAZ?LL?|2009|2|8.7
17860|NAZ?LL?|2009|3|10.7
17860|NAZ?LL?|2009|4|16.2
17860|NAZ?LL?|2009|5|21.3
17860|NAZ?LL?|2009|6|27.2
17860|NAZ?LL?|2009|7|30.2
17860|NAZ?LL?|2009|8|28.8
17860|NAZ?LL?|2009|9|23.6
17860|NAZ?LL?|2009|10|20.1
17860|NAZ?LL?|2009|11|12.3
17860|NAZ?LL?|2009|12|10.7
17860|NAZ?LL?|2009|13|18.2
17860|NAZ?LL?|2010|1|8.9
17860|NAZ?LL?|2010|2|11.2
17860|NAZ?LL?|2010|3|13.1
17860|NAZ?LL?|2010|4|17.2
17860|NAZ?LL?|2010|5|21.8
17860|NAZ?LL?|2010|6|24.9
17860|NAZ?LL?|2010|7|29.5
17860|NAZ?LL?|2010|8|30.8
17860|NAZ?LL?|2010|9|24.4
17860|NAZ?LL?|2010|10|17.5
17860|NAZ?LL?|2010|11|14.6
17860|NAZ?LL?|2010|12|10.0
17860|NAZ?LL?|2010|13|18.6
17860|NAZ?LL?|2011|1|6.9
17860|NAZ?LL?|2011|2|9.0
17860|NAZ?LL?|2011|3|11.2
17860|NAZ?LL?|2011|4|14.8
17860|NAZ?LL?|2011|5|19.6
17860|NAZ?LL?|2011|6|25.4
17860|NAZ?LL?|2011|7|29.4
17860|NAZ?LL?|2011|8|29.0
17860|NAZ?LL?|2011|9|25.4
17860|NAZ?LL?|2011|10|16.2
17860|NAZ?LL?|2011|11|9.8
17860|NAZ?LL?|2011|12|7.6
17860|NAZ?LL?|2011|13|17.1
17860|NAZ?LL?|2012|1|5.0
17860|NAZ?LL?|2012|2|6.4
17860|NAZ?LL?|2012|3|10.9
17860|NAZ?LL?|2012|4|16.6
17860|NAZ?LL?|2012|5|20.2
17860|NAZ?LL?|2012|6|28.0
17860|NAZ?LL?|2012|7|31.0
17860|NAZ?LL?|2012|8|29.6
17860|NAZ?LL?|2012|9|24.8
17860|NAZ?LL?|2012|10|20.2
17860|NAZ?LL?|2012|11|14.7
17860|NAZ?LL?|2012|12|9.2
17860|NAZ?LL?|2012|13|18.1
17860|NAZ?LL?|2013|1|7.6
17860|NAZ?LL?|2013|2|9.4
17860|NAZ?LL?|2013|3|12.5
17860|NAZ?LL?|2013|4|16.5
17860|NAZ?LL?|2013|5|22.8
17860|NAZ?LL?|2013|6|26.2
17860|NAZ?LL?|2013|7|29.1
17860|NAZ?LL?|2013|8|29.5
17860|NAZ?LL?|2013|9|23.6
17860|NAZ?LL?|2013|10|16.4
17860|NAZ?LL?|2013|11|12.9
17860|NAZ?LL?|2013|12|6.0
17860|NAZ?LL?|2013|13|17.8
17860|NAZ?LL?|2014|1|9.4
17860|NAZ?LL?|2014|2|9.9
17860|NAZ?LL?|2014|3|12.6
17860|NAZ?LL?|2014|4|16.7
17860|NAZ?LL?|2014|5|21.3
17860|NAZ?LL?|2014|6|25.3
17860|NAZ?LL?|2014|7|29.0
17860|NAZ?LL?|2014|8|29.7
17860|NAZ?LL?|2014|9|24.2
17860|NAZ?LL?|2014|10|19.3
17860|NAZ?LL?|2014|11|13.0
17860|NAZ?LL?|2014|12|10.8
17860|NAZ?LL?|2014|13|18.5
17860|NAZ?LL?|2015|1|7.0
17860|NAZ?LL?|2015|2|8.7
17860|NAZ?LL?|2015|3|11.6
17860|NAZ?LL?|2015|4|14.4
17860|NAZ?LL?|2015|5|21.9
17860|NAZ?LL?|2015|6|24.0
17860|NAZ?LL?|2015|7|29.6
17860|NAZ?LL?|2015|8|29.1
17860|NAZ?LL?|2015|9|25.9
17860|NAZ?LL?|2015|10|19.8
17860|NAZ?LL?|2015|11|14.0
17860|NAZ?LL?|2015|12|7.1
17860|NAZ?LL?|2015|13|17.8
17860|NAZ?LL?|2016|1|6.9
17860|NAZ?LL?|2016|2|12.2
17860|NAZ?LL?|2016|3|12.4
17860|NAZ?LL?|2016|4|18.9
17860|NAZ?LL?|2016|5|20.2
17860|NAZ?LL?|2016|6|28.1
17860|NAZ?LL?|2016|7|30.5
17860|NAZ?LL?|2016|8|29.1
17860|NAZ?LL?|2016|9|24.5
17860|NAZ?LL?|2016|10|19.6
17860|NAZ?LL?|2016|11|12.4
17860|NAZ?LL?|2016|12|6.0
17860|NAZ?LL?|2016|13|18.4
17860|NAZ?LL?|2017|1|5.6
17860|NAZ?LL?|2017|2|9.3
17860|NAZ?LL?|2017|3|12.9
17860|NAZ?LL?|2017|4|16.3
17860|NAZ?LL?|2017|5|20.7
17860|NAZ?LL?|2017|6|26.1
17860|NAZ?LL?|2017|7|31.0
17860|NAZ?LL?|2017|8|29.2
17860|NAZ?LL?|2017|9|24.7
17860|NAZ?LL?|2017|10|18.4
17860|NAZ?LL?|2017|11|11.2
17860|NAZ?LL?|2017|12|9.6
17860|NAZ?LL?|2017|13|18.0
17860|NAZ?LL?|2018|1|7.6
17860|NAZ?LL?|2018|2|10.9
17860|NAZ?LL?|2018|3|13.6
17860|NAZ?LL?|2018|4|19.4
17860|NAZ?LL?|2018|5|22.7
17860|NAZ?LL?|2018|6|25.5
17860|NAZ?LL?|2018|7|29.3
17860|NAZ?LL?|2018|8|28.4
17860|NAZ?LL?|2018|9|25.5
17860|NAZ?LL?|2018|10|18.7
17860|NAZ?LL?|2018|11|13.6
17860|NAZ?LL?|2018|12|7.9
17860|NAZ?LL?|2018|13|18.6
17860|NAZ?LL?|2019|1|7.7
17860|NAZ?LL?|2019|2|10.1
17860|NAZ?LL?|2019|3|12.9
17860|NAZ?LL?|2019|4|15.6
17860|NAZ?LL?|2019|5|21.3
17860|NAZ?LL?|2019|6|26.7
17860|NAZ?LL?|2019|7|28.4
17860|NAZ?LL?|2019|8|29.9
17860|NAZ?LL?|2019|9|24.5
17860|NAZ?LL?|2019|10|20.8
17860|NAZ?LL?|2019|11|14.8
17860|NAZ?LL?|2019|12|9.3
17860|NAZ?LL?|2019|13|18.5
17860|NAZ?LL?|2020|1|7.2
17860|NAZ?LL?|2020|2|9.5
17860|NAZ?LL?|2020|3|12.7
17860|NAZ?LL?|2020|4|16.7
17860|NAZ?LL?|2020|5|21.7
17860|NAZ?LL?|2020|6|25.0
17860|NAZ?LL?|2020|7|30.4
17860|NAZ?LL?|2020|8|29.4
17860|NAZ?LL?|2020|9|26.9
17860|NAZ?LL?|2020|10|20.4
17860|NAZ?LL?|2020|11|13.1
17860|NAZ?LL?|2020|12|10.5
17860|NAZ?LL?|2020|13|18.7
17860|NAZ?LL?|2021|1|8.5
17860|NAZ?LL?|2021|2|10.4
17860|NAZ?LL?|2021|3|10.6
17860|NAZ?LL?|2021|4|16.6
17860|NAZ?LL?|2021|5|23.7
17860|NAZ?LL?|2021|6|25.9
17862|D?NAR|1960|1|0.4
17862|D?NAR|1960|2|-3.3
17862|D?NAR|1960|3|0.2
17862|D?NAR|1960|4|7.4
17862|D?NAR|1960|5|13.9
17862|D?NAR|1960|6|15.8
17862|D?NAR|1960|7|17.6
17862|D?NAR|1960|8|17.4
17862|D?NAR|1960|9|12.8
17862|D?NAR|1960|10|8.8
17862|D?NAR|1960|11|6.3
17862|D?NAR|1960|12|5.2
17862|D?NAR|1960|13|9.2
17862|D?NAR|1961|1|0.2
17862|D?NAR|1961|2|0.8
17862|D?NAR|1961|3|2.0
17862|D?NAR|1961|4|8.5
17862|D?NAR|1961|5|11.3
17862|D?NAR|1961|6|15.9
17862|D?NAR|1961|7|17.7
17862|D?NAR|1961|8|19.3
17862|D?NAR|1961|9|11.5
17862|D?NAR|1961|10|9.2
17862|D?NAR|1961|11|4.0
17862|D?NAR|1961|12|3.5
17862|D?NAR|1961|13|8.7
17862|D?NAR|1962|1|1.2
17862|D?NAR|1962|2|0.4
17862|D?NAR|1962|3|5.5
17862|D?NAR|1962|4|7.7
17862|D?NAR|1962|5|12.6
17862|D?NAR|1962|6|16.3
17862|D?NAR|1962|7|17.8
17862|D?NAR|1962|8|19.9
17862|D?NAR|1962|9|14.3
17862|D?NAR|1962|10|11.2
17862|D?NAR|1962|11|7.7
17862|D?NAR|1962|12|5.0
17862|D?NAR|1962|13|10.0
17862|D?NAR|1964|1|0.3
17862|D?NAR|1964|2|2.5
17862|D?NAR|1964|3|7.9
17862|D?NAR|1964|4|11.0
17862|D?NAR|1964|5|14.2
17862|D?NAR|1964|6|19.1
17862|D?NAR|1964|7|22.9
17862|D?NAR|1964|8|21.2
17862|D?NAR|1964|9|18.0
17862|D?NAR|1964|10|14.3
17862|D?NAR|1964|11|8.6
17862|D?NAR|1964|12|6.1
17862|D?NAR|1964|13|12.2
17862|D?NAR|1965|1|3.4
17862|D?NAR|1965|2|2.1
17862|D?NAR|1965|3|7.7
17862|D?NAR|1965|4|10.0
17862|D?NAR|1965|5|14.2
17862|D?NAR|1965|6|20.4
17862|D?NAR|1965|7|22.9
17862|D?NAR|1965|8|22.5
17862|D?NAR|1965|9|19.6
17862|D?NAR|1965|10|11.1
17862|D?NAR|1965|11|8.0
17862|D?NAR|1965|12|5.3
17862|D?NAR|1965|13|12.3
17862|D?NAR|1966|1|4.3
17862|D?NAR|1966|2|6.7
17862|D?NAR|1966|3|7.2
17862|D?NAR|1966|4|12.4
17862|D?NAR|1966|5|14.6
17862|D?NAR|1966|6|19.5
17862|D?NAR|1966|7|23.5
17862|D?NAR|1966|8|24.2
17862|D?NAR|1966|9|18.7
17862|D?NAR|1966|10|15.5
17862|D?NAR|1966|11|12.6
17862|D?NAR|1966|12|5.3
17862|D?NAR|1966|13|13.7
17862|D?NAR|1967|1|2.0
17862|D?NAR|1967|2|1.1
17862|D?NAR|1967|3|5.5
17862|D?NAR|1967|4|10.6
17862|D?NAR|1967|5|15.3
17862|D?NAR|1967|6|18.7
17862|D?NAR|1967|7|23.0
17862|D?NAR|1967|8|23.5
17862|D?NAR|1967|9|18.3
17862|D?NAR|1967|10|13.8
17862|D?NAR|1967|11|7.5
17862|D?NAR|1967|12|5.8
17862|D?NAR|1967|13|12.2
17862|D?NAR|1968|1|1.0
17862|D?NAR|1968|2|4.5
17862|D?NAR|1968|3|5.9
17862|D?NAR|1968|4|13.7
17862|D?NAR|1968|5|18.6
17862|D?NAR|1968|6|18.7
17862|D?NAR|1968|7|23.4
17862|D?NAR|1968|8|20.8
17862|D?NAR|1968|9|17.3
17862|D?NAR|1968|10|12.7
17862|D?NAR|1968|11|9.5
17862|D?NAR|1968|12|6.0
17862|D?NAR|1968|13|12.7
17862|D?NAR|1969|1|2.3
17862|D?NAR|1969|2|5.2
17862|D?NAR|1969|3|7.9
17862|D?NAR|1969|4|8.0
17862|D?NAR|1969|5|17.2
17862|D?NAR|1969|6|20.5
17862|D?NAR|1969|7|21.8
17862|D?NAR|1969|8|23.3
17862|D?NAR|1969|9|20.5
17862|D?NAR|1969|10|14.1
17862|D?NAR|1969|11|8.6
17862|D?NAR|1969|12|6.8
17862|D?NAR|1969|13|13.1
17862|D?NAR|1970|1|5.9
17862|D?NAR|1970|2|5.9
17862|D?NAR|1970|3|8.3
17862|D?NAR|1970|4|12.8
17862|D?NAR|1970|5|14.7
17862|D?NAR|1970|6|20.3
17862|D?NAR|1970|7|23.8
17862|D?NAR|1970|8|23.1
17862|D?NAR|1970|9|18.8
17862|D?NAR|1970|10|12.0
17862|D?NAR|1970|11|8.5
17862|D?NAR|1970|12|3.0
17862|D?NAR|1970|13|13.1
17862|D?NAR|1971|1|7.0
17862|D?NAR|1971|2|3.9
17862|D?NAR|1971|3|7.0
17862|D?NAR|1971|4|10.1
17862|D?NAR|1971|5|15.6
17862|D?NAR|1971|6|19.3
17862|D?NAR|1971|7|22.9
17862|D?NAR|1971|8|22.4
17862|D?NAR|1971|9|18.4
17862|D?NAR|1971|10|11.5
17862|D?NAR|1971|11|8.6
17862|D?NAR|1971|12|2.7
17862|D?NAR|1971|13|12.5
17862|D?NAR|1972|1|0.5
17862|D?NAR|1972|2|2.3
17862|D?NAR|1972|3|7.3
